RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,367,8,31,1,1,a,z,0,0.424660074757412,1,2,1
,368,8,32,1,1,z,z,1,0.374374293722212,2,1,1
,369,8,33,1,2,a,a,1,0.414199917810038,1,1,1
,370,8,34,1,1,z,a,0,0.285639029694721,1,3,1
,371,8,35,2,1,z,z,1,0.294228680897504,1,1,4
,372,8,36,1,1,z,z,1,0.359832928748801,1,3,1
,373,8,37,1,1,a,a,1,0.413198104593903,2,1,1
,374,8,38,1,2,z,z,1,0.560144338523969,1,3,3
,375,8,39,2,1,z,z,1,0.540451686363667,1,2,1
,376,8,40,2,1,z,a,0,0.662000451702625,1,2,3
,377,8,41,1,1,a,a,1,0.384215499507263,1,2,2
,378,8,42,2,2,z,z,1,0.433910205494612,2,3,4
,379,8,43,1,1,a,a,1,0.399884970858693,1,3,2
,380,8,44,2,1,z,z,1,0.482867062790319,1,3,2
,381,8,45,2,1,a,a,1,0.47293312754482,1,2,4
,382,8,46,1,2,z,z,1,0.422874333104119,1,1,1
,383,8,47,2,1,a,a,1,0.379263323266059,1,3,2
,384,8,48,2,2,z,z,1,0.650612437166274,1,2,3
,385,9,1,1,1,z,z,1,0.619790046010166,1,2,1
,386,9,2,1,1,z,z,1,0.39234491949901,1,3,4
,387,9,3,1,1,z,z,1,0.485664288513362,1,2,2
,388,9,4,1,1,a,a,1,0.426047594286501,1,3,2
,389,9,5,1,2,a,a,1,0.446934912819415,1,3,4
,390,9,6,1,1,a,a,1,0.363710474222898,1,1,4
,391,9,7,2,2,z,z,1,0.443003891967237,1,1,3
,392,9,8,2,1,z,z,1,0.413397784810513,1,2,2
,393,9,9,1,1,z,a,0,0.352561961859465,1,1,4
,394,9,10,2,1,z,z,1,0.332127478905022,1,1,4
,395,9,11,2,1,z,z,1,0.415191490668803,1,2,4
,396,9,12,2,1,a,a,1,0.556038099573925,1,3,3
,397,9,13,2,1,a,a,1,0.362721745623276,1,1,3
,398,9,14,2,1,a,a,1,0.295442120404914,1,2,4
,399,9,15,1,1,z,z,1,0.212881575105712,1,3,3
,400,9,16,2,1,a,a,1,0.321238379692659,1,3,4
,401,9,17,2,1,z,z,1,0.387298876419663,2,3,3
